partition_dt;okrug_mt;province_mt;locality_mt;merchant_city_nm;merchant_id;merchant_nm;terminal_id;geocode_quality_mt;region_denormalized_mt;settlement_denormalized_mt;street_address_denormalized_mt;latitude_mt;longitude_mt;okrug_stl;province_stl;area_mt;area_stl;locality_stl;district_mt;street_mt;house_mt;level_mt;full_addr_clear_hash;cluster_key;cluster_full_addr_clear_hash;fias_houseguid;fias_aoguid;fias_level;inn_mt;chain_mt;company_mt;internet_flag;sbrf_net;mcc_code;mcc_name;mcc_cat;mcc_supercat;terminal_type;kpp;manual_flg;store_format;count_trans;amount_rur;avg_cheque;locality;latitude;longitude;distance;point_type
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000012238;PION;20914942;1;Кемеровская область;Кемерово;ул Баха, Дом 27;55.284118;85.970165;"";"";Кемеровский городской округ;"";"";"";улица Баха;27;house;5448d5e25b7d68fb6b64f232f2417fe2;1fb7ac7e516a266784afd57479cedd57;"";a1224a36-0fb6-4ba2-afba-203839836c12;515646b6-cb75-42b1-b829-8233d5355bd0;housecode;420900419535;НЕ БРЕНД;ПИОН;N;Y;5411;Супермаркеты и продуктовые магазины;Супермаркеты и продукты;Супермаркеты и продуктовые магазины;POS;"";N;"";1216;255178.0000000000;209.8503289474;Кемерово;55.354727;86.088374;10846.510318948103000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000023023;SEMEJNYJ RYAD;21871647;1;Кемеровская область;Кемерово;ул Школьная 2-я, Дом 33   корпус В;55.326481;85.932732;"";"";Кемеровский городской округ;"";"";"";2-я Школьная улица;33;house;d03df817738a7c928c5f33b9f4341e46;e6862eeb390b69523009cd23a0e6da87;"";"";5202e0ad-9723-4055-8b59-94112e382396;streetcode;4205369318;Семейный ряд;СЕМЕЙНЫЙ РЯД;N;Y;5651;Магазины одежды для всей семьи;Одежда и аксессуары;Одежда, обувь и аксессуары;POS;"";N;"";62;23205.0000000000;374.2741935484;Кемерово;55.354727;86.088374;10334.110851942924000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000013152;IP KRIVOGUZOV A V;485139;1;Кемеровская область;Кемерово;Застройщиков, 13;55.440754;86.07693;"";"";Кемеровский городской округ;"";"";поселок Боровой;улица Застройщиков;13;house;8073e51d14f4882787663bed041e9a50;13ea9aadffda7afd94898abe6bebb208;"";cd411edd-e555-4544-b9cc-6373ca11c7bd;15284cb7-2b77-4c6f-9d8d-8f018d05e34f;housecode;420536322109;НЕ БРЕНД;ИП КРИВОГУЗОВ А В;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";1131;307365.0000000000;271.7639257294;Кемерово;55.354727;86.088374;9595.724873896300000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000005973;IP ILIN I.A.;20432500;1;Кемеровская область;Кемерово;ул Центральная, Дом 132;55.296728;86.003636;"";"";Кемеровский городской округ;"";"";поселок Комиссарово;Центральная улица;132;house;fd9dd0bcbc4ad7ed861414bd634d239c;1a2c4058ffa28b07543f3e7938a0f211;"";d180f91c-a21c-4c7f-950f-d9ca41e3ac72;885c0a8f-5026-455c-a195-4bb93c9165c5;housecode;420526301798;НЕ БРЕНД;ИП ИЛЬИН И.А.;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";923;211063.3000000000;228.6709642470;Кемерово;55.354727;86.088374;8388.498406888364000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;L00004501PR;POST RUS.SERVICE.65005;L001592P;1;NULLVALUE;NULLVALUE;650051, KEMEROVO, UL.CENTRALNAYA,65A;55.298548;86.015216;"";"";Кемеровский городской округ;"";"";поселок Комиссарово;Центральная улица;65А;house;f0ff8a4d98aa25dc4a929ac20bb7b64d;4af6d758b7995e390d086d52f6c2ea1e;"";741345d8-5b28-44b8-9570-82ce087ac0b5;885c0a8f-5026-455c-a195-4bb93c9165c5;housecode;"";Почта России;"";N;N;9402;Почтовые услуги;Перевозки, доставка, хранение;Поездки, доставка, хранение;"";"";N;"";35;10890.1200000000;311.1462857143;Кемерово;55.354727;86.088374;7776.498797393382000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000018281;IP PROSHCHALYGIN N.V.;10309629;1;Кемеровская область;Кемерово;пр-кт Комсомольский, 72/1  72/1;55.335658;86.197475;"";"";Кемеровский городской округ;"";"";"";Комсомольский проспект;72/3;house;a5aaa71387e664e91d9a2b7739150724;cff049a73791b009b3b2a6301a3abe87;"";"";"";"";420600425400;НЕ БРЕНД;ИП ПРОЩАЛЫГИН Н.В.;N;Y;5331;Универсальные магазины;Всё для дома;Всё для дома;POS;"";N;"";34;8521.0000000000;250.6176470588;Кемерово;55.354727;86.088374;7218.886964806079000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000019919;LESNOY TORGOVYY DOM;11006509;1;Кемеровская область;Кемерово;Марковцева\пр.Комсомольский, рынок Коло;55.335796;86.193926;"";"";Кемеровский городской округ;"";"";"";Комсомольский проспект;"";street;f53c129670465189cfe2e44c641104d5;6e023bb67fe13efbc6b51307d6ed609f;"";"";"";"";420402429682;НЕ БРЕНД;ЛЕСНОЙ ТОРГОВЫЙ ДОМ;N;Y;5211;Пиломатериалы;Строительство и ремонт;Всё для дома;POS;"";N;"";205;604494.9800000000;2948.7560000000;Кемерово;55.354727;86.088374;6999.998382597805000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;991000017735;WILDBERRIES;21453150;1;"";Кемерово;пр-кт Шахтеров, Дом 121;55.412155;86.126445;"";"";Кемеровский городской округ;"";"";"";проспект Шахтеров;121;house;e6e001f9a3a9457f5bcadcbe26adcde9;"";"";1ea9af2d-82e8-441b-a33e-918076791c90;661d9950-0118-48ed-b133-73c36c0ae88b;housecode;7721546864;Wildberries;WILDBERRIES;Y;Y;5691;Магазины мужской и женской одежды;Одежда и аксессуары;Одежда, обувь и аксессуары;POS;500301001;N;"";67;125763.0000000000;1877.0597014925;Кемерово;55.354727;86.088374;6825.451363651987000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000004992;KRYUGER;20355573;1;Кемеровская область;Кемерово;ул Муромцева,  15;55.308961;86.018279;"";"";Кемеровский городской округ;"";"";"";улица Муромцева;15;house;5c995957df86afdfa824a3b12a0cea12;40be4ab535e17070f17dd841b54c2d29;"";"";3f39d7d2-a7ec-45ec-a3ee-7f9e3a4ce69e;streetcode;420538874803;Крюгер;КРЮГЕР;N;Y;5921;Магазины алкоголя;Магазины алкоголя;Супермаркеты и продуктовые магазины;POS;"";N;"";1003;245599.9000000000;244.8653040877;Кемерово;55.354727;86.088374;6751.233550913123500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000018221;MAGAZIN MILANA;10306699;1;Кемеровская область;Кемерово;Халтурина, 37;55.411281;86.053861;"";"";Кемеровский городской округ;"";"";"";улица Халтурина;37;house;1fece5fb48ed3c639cef54f3b25283a5;2bfa24e03d2b4437290780d615d658e8;"";7c50ca53-5661-4fdf-bb83-8fd39ec2aeaa;d22fd6bd-0452-4206-8b1c-76c553e63258;housecode;420521804100;НЕ БРЕНД;МАГАЗИН МИЛАНА;N;Y;5331;Универсальные магазины;Всё для дома;Всё для дома;POS;"";N;"";59;53100.0000000000;900.0000000000;Кемерово;55.354727;86.088374;6657.582468454967000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000103180;APTEKA;10747114;1;Кемеровская область;Кемерово;ул Александрова, Дом 13А;55.39726;86.015584;"";"";Кемеровский городской округ;"";"";"";улица Александрова;13А;house;71448b729540c33d79c14f39b6158814;01ab68937dd31fa400153fbdf6b2b925;"";f78e8778-574b-4ec9-9106-f3780a53df20;256ab3fc-f95c-45d0-bef6-fc9f6cb3a6d3;housecode;420532403580;НЕ БРЕНД;АПТЕКА;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;"";N;"";1014;405861.1900000000;400.2575838264;Кемерово;55.354727;86.088374;6598.610900715992000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;537448;AGNKS-1;537448;1;NULLVALUE;NULLVALUE;650070, KEMEROVO, UL. 62-J PROEZD, 10;55.310924;86.156898;"";"";Кемеровский городской округ;"";"";"";62-й проезд;10;house;826fc64910e64e51f0fc7cf4ba91dd4a;46f7ca0b35912413690574b98e10c9f7;"";229a1ab2-8896-4d94-8534-794c5e43579c;2f8b8701-1371-4cb6-b462-b08fee8556ea;housecode;NULLVALUE;АГНКС;NULLVALUE;N;N;5541;Станции техобслуживания;Автозаправки;Личный транспорт;"";"";Y;NULLVALUE;636;264520.6400000000;415.9129559748;Кемерово;55.354727;86.088374;6521.606940006972000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000010349;IP LITASOVA;20745247;1;Кемеровская область;Кемерово;ул Инициативная, Дом 113;55.409329;86.055029;"";"";Кемеровский городской округ;"";"";"";Инициативная улица;113;house;9947e2e4fd544f127705985f234aa29c;258cda5496c586a4dce1d113cf147bed;"";1d887c7d-57a8-4728-af95-003cca5b6cae;8125dfda-d77d-4979-b1a7-b66a0c7af3f5;housecode;424700607377;НЕ БРЕНД;ИП ЛИТАСОВА;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";90;16986.0000000000;188.7333333333;Кемерово;55.354727;86.088374;6428.289659492060000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000025759;MIR PIVA;22107236;1;Кемеровская область;Кемерово;пр-кт Ленинградский, Дом 36А;55.339002;86.185114;"";"";Кемеровский городской округ;"";"";"";Ленинградский проспект;36А;house;fab2edd7dbea0479fdbf98af40842575;35591a1f17bd3db5d8a346b29ec0171d;"";c0f5e149-8492-4aa9-98d1-3f0e48674326;3b26ec4d-641c-49b6-aba9-78f85a567b70;housecode;"";НЕ БРЕНД;"";N;N;5411;Супермаркеты и продуктовые магазины;Супермаркеты и продукты;Супермаркеты и продуктовые магазины;"";"";N;"";474;113862.4900000000;240.2162236287;Кемерово;55.354727;86.088374;6363.316361621555000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;MOSCOW;793388;LENINGRADSKIJ PR-T. D.68;60361599;1;Кемеровская область;Кемерово;ул 40 лет Октября, Дом 18;55.389003;86.0089;"";"";Кемеровский городской округ;"";"";"";улица 40 лет Октября;18;house;36f7ea1641734a1c1da4574127e635f4;5c207b424da68836752139f868b5f777;"";4ccfdc5e-4025-447c-bde3-aa98e762df33;e24bc624-13b1-4ccb-a2de-2afaa1be3cb2;housecode;"";"";"";N;N;6300;Страхование и андеррайтинг;Страхование;Всё остальное;"";"";N;"";210;900523.4000000000;4288.2066666667;Кемерово;55.354727;86.088374;6306.002207042410000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000022819;SI;21855002;1;Кемеровская область;Кемерово;пр-кт Шахтеров, Дом 72А;55.406753;86.125969;"";"";Кемеровский городской округ;"";"";"";проспект Шахтеров;72А;house;a265e25f3ef8c08685846f282032d41f;"";"";63b04049-4b45-47d5-85f2-2c2affcedb2a;661d9950-0118-48ed-b133-73c36c0ae88b;housecode;4205331040;НЕ БРЕНД;SI;Y;Y;5944;Магазины часов и ювелирных изделий;Часы, мех, ювелирные изделия, искусство;Всё остальное;INT;420501001;N;"";2;4743.0000000000;2371.5000000000;Кемерово;55.354727;86.088374;6255.316925950818000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;003SALEPOPOVAO9;IP POPOVA OKSANA ANATOLY;32210007;1;NULLVALUE;NULLVALUE;650071, KEMEROVO, 40 LET OKTYABRYA 20;55.38932;86.011038;"";"";Кемеровский городской округ;"";"";"";улица 40 лет Октября;20;house;5d463674cf07224d1574f4f45341b8e2;585dc56cfc99b1c513e480ddb1877a1e;"";30c1fe8f-b658-4450-b433-928cfdb75013;e24bc624-13b1-4ccb-a2de-2afaa1be3cb2;housecode;"";НЕ БРЕНД;"";N;N;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;"";"";N;"";49;23319.0000000000;475.8979591837;Кемерово;55.354727;86.088374;6220.633013496707500000;medium
